scenario_id,flow,previous_audit_status,current_verified_status,closure_status,source_evidence,test_evidence,postgres_evidence,browser_evidence,remaining_gap,finding_id,notes
"K-013","RECOVERY","NOT_IMPLEMENTED","BLOCKED_SAFE_MODEL","BLOCKED_PRODUCT_DECISION","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RESERVATION-EXPIRY","Reservation expiry worker recovery"
"K-014","RECOVERY","NOT_IMPLEMENTED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Waitlist promotion worker recovery"
"K-015","RECOVERY","MAIN_PARTIAL","GAP_CONFIRMED","STILL_OPEN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Separate in-scope follow-up acceptance test required","GL-FU-LOCK-TIMEOUT","Lock timeout stable response"
"K-016","RECOVERY","MAIN_PARTIAL","GAP_CONFIRMED","STILL_OPEN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Separate in-scope follow-up acceptance test required","GL-FU-LOCK-TIMEOUT","Deadlock retry policy"
"K-022","RECOVERY","MAIN_IMPLEMENTED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Cross-tenant mutation RLS"
"K-023","RECOVERY","MAIN_IMPLEMENTED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Unauthorized actor mutation"
"K-024","RECOVERY","MAIN_PARTIAL","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","PII redaction in payment confirmation evidence logs"
"K-025","RECOVERY","MAIN_PARTIAL","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Manual recovery runbook for game scheduled commands"
"K-026","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","Deployed Games feature-flag values"
"K-027","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","Applied Games migrations and grants"
"K-028","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","Deployed Rabbit bindings, DLQ and backlog"
"K-029","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","Live LK1 flow matches fresh legacy main source"
"K-030","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","Viva booking/payment/refund persistent truth"
"K-031","RECOVERY","UNKNOWN","BLOCKED_EXTERNAL_DEPENDENCY","BLOCKED_EXTERNAL","packages/database/src/game-repository.ts; packages/database/src/game-roster-repository.ts; apps/worker/src/game-lifecycle-process-manager.ts","game-create-recovery-postgres.test.ts; game-lifecycle-process-manager.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-BLOCK-RUNTIME","CUP remote rating idempotency and reconciliation"
"L-001","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 list games"
"L-002","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 game detail"
"L-003","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 create game"
"L-004","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 patch/cancel game"
"L-005","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 split create"
"L-006","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 split join"
"L-007","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 split leave"
"L-008","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 split cleanup"
"L-009","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 payment confirm"
"L-010","LEGACY","PROVIDER_DEPENDENT","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 subscription-bound join"
"L-011","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 durable staff player removal"
"L-012","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","LK1 composite create/confirm"
"L-013","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","ph-admin game list/read"
"L-014","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","ph-admin publication mutations"
"L-015","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","ph-admin game event deletion"
"L-016","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","ph-admin player removal handoff"
"L-017","LEGACY","FEATURE_GATED","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","lk2 legacy roster bridge command"
"L-018","LEGACY","FEATURE_GATED","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","lk2 legacy roster sync worker"
"L-019","LEGACY","FEATURE_GATED","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","lk2 legacy import/reconciliation"
"L-020","LEGACY","LEGACY_ACTIVE","VERIFIED_OWNERSHIP","CLOSED_LEGACY_OWNED","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-LEGACY-OWNED","Tracked legacy Game flow static credential pattern"
"N-001","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Game published notification"
"N-002","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Participation confirmed notification"
"N-003","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Participation left notification"
"N-004","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Waitlist joined notification"
"N-005","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Waitlist promoted notification"
"N-006","NOTIFICATION","TEST_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Game starting soon notification"
"N-007","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Game result submitted notification"
"N-008","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Game result confirmed notification"
"N-009","NOTIFICATION","CONTRACT_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Game cancelled notification"
"N-010","NOTIFICATION","TEST_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Notification deep link to game"
"N-011","NOTIFICATION","NOT_IMPLEMENTED","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-COMMS","Notification recipient revocation"
"P-001","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","game.# card projection"
"P-002","PROJECTION","MAIN_IMPLEMENTED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Projection stale event ignored"
"P-003","PROJECTION","MAIN_PARTIAL","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Projection dependency missing retry/DLX"
"P-004","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Public catalog projection"
"P-005","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","My upcoming projection"
"P-006","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","My history projection"
"P-007","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Result history projection"
"P-008","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Booking recommendation game candidate"
"P-009","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Friend game recommendation boost"
"P-010","PROJECTION","FEATURE_GATED","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Home dashboard game recommendation"
"P-011","PROJECTION","MAIN_PARTIAL","VERIFIED_SOURCE","CLOSED_MAIN","packages/database/src/game-repository.ts; packages/database/src/game-result-projection-repository.ts","game-repository.test.ts; game-result-projection-repository.test.ts; game-create-recovery-postgres.test.ts","Partial physical PG16 evidence in game-create-recovery-postgres.test.ts; see postgres-evidence.md","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","Exact-head CI pending; browser create-cancel and two-tab recovery frozen","","Cancelled game read-model tombstone"
"U-001","UI_LOCAL","UI_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-BROWSER-LINEUP","Assign participant to browser-local lineup"
"U-002","UI_LOCAL","UI_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-BROWSER-LINEUP","Remove participant from browser-local lineup"
"U-003","UI_LOCAL","UI_ONLY","REGRESSION_ONLY","DEFERRED_P2_P3","Current source inspected; domain behavior intentionally unchanged in this wave","Existing regression suite; Local post-merge gate complete; exact-head CI pending","NOT_APPLICABLE_OR_NOT_RUN","PARTIAL_REAL_BROWSER_EVIDENCE; full two-user waitlist browser gap remains","See follow-up-findings.md","GL-FU-BROWSER-LINEUP","Swap participant in browser-local lineup"
